"survey_year";"code_country";"code_plot";"date_start";"date_end";"code_sampler";"value"
2014;4;9993;"2014-07-28";"2014-09-01";1;0.44
2014;4;9993;"2014-09-01";"2014-09-29";1;0.52
2014;4;9993;"2014-09-01";"2014-09-29";1;0.64
2014;4;9993;"2014-09-01";"2014-09-29";1;0.67
2014;4;9993;"2014-09-29";"2014-11-03";1;1.78
2014;4;9993;"2014-09-29";"2014-11-03";1;1.38
2014;4;9993;"2014-09-29";"2014-11-03";1;1.05
2014;4;9993;"2014-11-03";"2014-12-01";1;5.19
2014;4;9993;"2014-11-03";"2014-12-01";1;7.81
2014;4;9993;"2014-11-03";"2014-12-01";1;6.2
2014;4;9993;"2014-12-01";"2014-12-29";1;1.88
2014;4;9993;"2014-12-01";"2014-12-29";1;2.48
2014;4;9993;"2014-12-01";"2014-12-29";1;2.36
2015;4;9993;"2014-12-29";"2015-02-02";1;1
2015;4;9993;"2014-12-29";"2015-02-02";1;1.79
2015;4;9993;"2014-12-29";"2015-02-02";1;1.42
2015;4;9993;"2015-02-02";"2015-03-02";1;2.75
2015;4;9993;"2015-02-02";"2015-03-02";1;4.01
2015;4;9993;"2015-02-02";"2015-03-02";1;2.92
2015;4;9993;"2015-03-02";"2015-03-30";1;2.06
2015;4;9993;"2015-03-02";"2015-03-30";1;2.49
2015;4;9993;"2015-03-02";"2015-03-30";1;3.05
2015;4;9993;"2015-03-30";"2015-04-27";1;1.27
2015;4;9993;"2015-03-30";"2015-04-27";1;1.55
2015;4;9993;"2015-03-30";"2015-04-27";1;0.85
2015;4;9993;"2015-04-27";"2015-06-01";1;0.69
2015;4;9993;"2015-04-27";"2015-06-01";1;0.86
2015;4;9993;"2015-04-27";"2015-06-01";1;0.56
2015;4;9993;"2015-06-01";"2015-06-29";1;0.56
2015;4;9993;"2015-06-01";"2015-06-29";1;0.39
2015;4;9993;"2015-06-01";"2015-06-29";1;0.54
2015;4;9993;"2015-06-29";"2015-08-03";1;1.1
2015;4;9993;"2015-06-29";"2015-08-03";1;1.14
2015;4;9993;"2015-06-29";"2015-08-03";1;1.2
2015;4;9993;"2015-08-03";"2015-08-31";1;0.42
2015;4;9993;"2015-08-03";"2015-08-31";1;0.53
2015;4;9993;"2015-08-03";"2015-08-31";1;0.43
2015;4;9993;"2015-08-31";"2015-09-28";1;0.55
2015;4;9993;"2015-08-31";"2015-09-28";1;0.6
2015;4;9993;"2015-08-31";"2015-09-28";1;0.62
2015;4;9993;"2015-09-28";"2015-11-02";1;0.55
2015;4;9993;"2015-09-28";"2015-11-02";1;0.53
2015;4;9993;"2015-09-28";"2015-11-02";1;0.35
2015;4;9993;"2015-11-02";"2015-11-30";1;1.65
2015;4;9993;"2015-11-02";"2015-11-30";1;1.85
2015;4;9993;"2015-11-02";"2015-11-30";1;1.2
2015;4;9993;"2015-11-30";"2016-01-04";1;4.04
2015;4;9993;"2015-11-30";"2016-01-04";1;4.8
2015;4;9993;"2015-11-30";"2016-01-04";1;2.79
2016;4;9993;"2016-01-04";"2016-02-01";1;3.02
2016;4;9993;"2016-01-04";"2016-02-01";1;2.61
2016;4;9993;"2016-01-04";"2016-02-01";1;1.63
2016;4;9993;"2016-02-01";"2016-02-29";1;1.33
2016;4;9993;"2016-02-01";"2016-02-29";1;1.39
2016;4;9993;"2016-02-01";"2016-02-29";1;0.94
2016;4;9993;"2016-02-29";"2016-03-29";1;0.96
2016;4;9993;"2016-02-29";"2016-03-29";1;0.89
2016;4;9993;"2016-02-29";"2016-03-29";1;0.66
2016;4;9993;"2016-03-29";"2016-05-02";1;1.04
2016;4;9993;"2016-03-29";"2016-05-02";1;1.24
2016;4;9993;"2016-03-29";"2016-05-02";1;0.82
2016;4;9993;"2016-05-02";"2016-05-30";1;1.21
2016;4;9993;"2016-05-02";"2016-05-30";1;0.85
2016;4;9993;"2016-05-02";"2016-05-30";1;1.03
2016;4;9993;"2016-05-30";"2016-06-27";1;0.31
2016;4;9993;"2016-05-30";"2016-06-27";1;0.41
2016;4;9993;"2016-05-30";"2016-06-27";1;0.43
2016;4;9993;"2016-06-27";"2016-08-01";1;0.43
2016;4;9993;"2016-06-27";"2016-08-01";1;0.34
2016;4;9993;"2016-06-27";"2016-08-01";1;0.44
2016;4;9993;"2016-08-01";"2016-08-29";1;0.59
2016;4;9993;"2016-08-01";"2016-08-29";1;0.47
2016;4;9993;"2016-08-01";"2016-08-29";1;0.6
2016;4;9993;"2016-08-29";"2016-10-04";1;0.58
2016;4;9993;"2016-08-29";"2016-10-04";1;0.78
2016;4;9993;"2016-08-29";"2016-10-04";1;0.67
2016;4;9993;"2016-10-04";"2016-11-01";1;0.58
2016;4;9993;"2016-10-04";"2016-11-01";1;0.85
2016;4;9993;"2016-10-04";"2016-11-01";1;0.76
2016;4;9993;"2016-11-01";"2016-11-28";1;1.66
2016;4;9993;"2016-11-01";"2016-11-28";1;3.19
2016;4;9993;"2016-11-01";"2016-11-28";1;2.14
2016;4;9993;"2016-11-28";"2017-01-02";1;1.79
2016;4;9993;"2016-11-28";"2017-01-02";1;1.25
2016;4;9993;"2016-11-28";"2017-01-02";1;1.92
2017;4;9993;"2017-01-02";"2017-01-30";1;0.156
2017;4;9993;"2017-01-02";"2017-01-30";1;0.189
2017;4;9993;"2017-01-02";"2017-01-30";1;0.175
2017;4;9993;"2017-01-30";"2017-02-27";1;4.403
2017;4;9993;"2017-01-30";"2017-02-27";1;4.138
2017;4;9993;"2017-01-30";"2017-02-27";1;2.602
2017;4;9993;"2017-02-27";"2017-04-03";1;1.158
2017;4;9993;"2017-02-27";"2017-04-03";1;1.438
2017;4;9993;"2017-02-27";"2017-04-03";1;0.73
2017;4;9993;"2017-04-03";"2017-05-02";1;0.367
2017;4;9993;"2017-04-03";"2017-05-02";1;0.567
2017;4;9993;"2017-04-03";"2017-05-02";1;0.473
2017;4;9993;"2017-05-02";"2017-05-29";1;0.551
2017;4;9993;"2017-05-02";"2017-05-29";1;0.635
2017;4;9993;"2017-05-02";"2017-05-29";1;0.675
2017;4;9993;"2017-05-29";"2017-07-04";1;0.948
2017;4;9993;"2017-05-29";"2017-07-04";1;0.686
2017;4;9993;"2017-05-29";"2017-07-04";1;0.77
2017;4;9993;"2017-07-04";"2017-07-31";1;0.319
2017;4;9993;"2017-07-04";"2017-07-31";1;0.49
2017;4;9993;"2017-07-04";"2017-07-31";1;0.379
2017;4;9993;"2017-07-31";"2017-08-28";1;0.611
2017;4;9993;"2017-07-31";"2017-08-28";1;0.467
2017;4;9993;"2017-07-31";"2017-08-28";1;0.552
2017;4;9993;"2017-08-28";"2017-10-02";1;0.642
2017;4;9993;"2017-08-28";"2017-10-02";1;0.852
2017;4;9993;"2017-08-28";"2017-10-02";1;0.697
2017;4;9993;"2017-10-02";"2017-11-01";1;0.571
2017;4;9993;"2017-10-02";"2017-11-01";1;0.966
2017;4;9993;"2017-10-02";"2017-11-01";1;0.743
2017;4;9993;"2017-11-01";"2017-11-27";1;2.027
2017;4;9993;"2017-11-01";"2017-11-27";1;1.524
2017;4;9993;"2017-11-01";"2017-11-27";1;1.051
2017;4;9993;"2017-11-27";"2018-01-02";1;1.314
2017;4;9993;"2017-11-27";"2018-01-02";1;0.938
2017;4;9993;"2017-11-27";"2018-01-02";1;1.784
2018;4;9993;"2018-01-02";"2018-01-29";1;1.372
2018;4;9993;"2018-01-02";"2018-01-29";1;2.239
2018;4;9993;"2018-01-02";"2018-01-29";1;2.086
2018;4;9993;"2018-02-26";"2018-04-03";1;1.801
2018;4;9993;"2018-02-26";"2018-04-03";1;3.046
2018;4;9993;"2018-02-26";"2018-04-03";1;2.786
2018;4;9993;"2018-04-03";"2018-04-30";1;1.874
2018;4;9993;"2018-04-03";"2018-04-30";1;1.606
2018;4;9993;"2018-04-03";"2018-04-30";1;1.124
2018;4;9993;"2018-04-30";"2018-05-28";1;0.865
2018;4;9993;"2018-04-30";"2018-05-28";1;0.751
2018;4;9993;"2018-04-30";"2018-05-28";1;0.891
2018;4;9993;"2018-05-28";"2018-07-02";1;0.488
2018;4;9993;"2018-05-28";"2018-07-02";1;0.408
2018;4;9993;"2018-05-28";"2018-07-02";1;0.458
2018;4;9993;"2018-07-02";"2018-07-30";1;1.603
2018;4;9993;"2018-07-02";"2018-07-30";1;1.242
2018;4;9993;"2018-07-02";"2018-07-30";1;1.029
2018;4;9993;"2018-07-31";"2018-09-03";1;1.857
2018;4;9993;"2018-07-31";"2018-09-03";1;1.712
2018;4;9993;"2018-07-31";"2018-09-03";1;1.541
2018;4;9993;"2018-09-03";"2018-10-01";1;0.941
2018;4;9993;"2018-09-03";"2018-10-01";1;1.109
2018;4;9993;"2018-09-03";"2018-10-01";1;1.06
2018;4;9993;"2018-10-01";"2018-10-29";1;1.576
2018;4;9993;"2018-10-01";"2018-10-29";1;1.55
2018;4;9993;"2018-10-01";"2018-10-29";1;1.46
2018;4;9993;"2018-10-29";"2018-12-03";1;3.342
2018;4;9993;"2018-10-29";"2018-12-03";1;2.61
2018;4;9993;"2018-10-29";"2018-12-03";1;3.975
2018;4;9993;"2018-12-03";"2019-01-02";1;1.656
2018;4;9993;"2018-12-03";"2019-01-02";1;1.427
2018;4;9993;"2018-12-03";"2019-01-02";1;0.95
2012;4;9993;"2012-01-02";"2012-01-30";2;0.17
2012;4;9993;"2012-01-02";"2012-01-30";2;0.18
2012;4;9993;"2012-01-03";"2013-01-02";2;0.19
2012;4;9993;"2012-01-03";"2013-01-02";2;0.17
2012;4;9993;"2012-01-30";"2012-02-27";2;0.2
2012;4;9993;"2012-01-30";"2012-02-27";2;0.18
2012;4;9993;"2012-02-27";"2012-04-02";2;0.18
2012;4;9993;"2012-02-27";"2012-04-02";2;0.19
2012;4;9993;"2012-04-02";"2012-04-30";2;0.24
2012;4;9993;"2012-04-02";"2012-04-30";2;0.28
2012;4;9993;"2012-04-30";"2012-05-30";2;0.39
2012;4;9993;"2012-04-30";"2012-05-30";2;0.35
2012;4;9993;"2012-05-30";"2012-07-02";2;0.4
2012;4;9993;"2012-05-30";"2012-07-02";2;0.38
2012;4;9993;"2012-07-02";"2012-07-31";2;0.28
2012;4;9993;"2012-07-02";"2012-07-31";2;0.28
2012;4;9993;"2012-07-31";"2012-09-03";2;0.41
2012;4;9993;"2012-07-31";"2012-09-03";2;0.41
2012;4;9993;"2012-09-03";"2012-10-01";2;0.26
2012;4;9993;"2012-09-03";"2012-10-01";2;0.34
2012;4;9993;"2012-10-01";"2012-10-29";2;0.29
2012;4;9993;"2012-10-01";"2012-10-29";2;0.34
2012;4;9993;"2012-10-29";"2012-12-03";2;0.28
2012;4;9993;"2012-10-29";"2012-12-03";2;0.26
2013;4;9993;"2013-01-02";"2013-01-28";2;0.1
2013;4;9993;"2013-01-02";"2013-01-28";2;0.08
2013;4;9993;"2013-01-28";"2013-02-25";2;0.1
2013;4;9993;"2013-01-28";"2013-02-25";2;0.1
2013;4;9993;"2013-02-25";"2013-04-02";2;0.2
2013;4;9993;"2013-02-25";"2013-04-02";2;0.24
2013;4;9993;"2013-04-02";"2013-04-29";2;0.47
2013;4;9993;"2013-04-02";"2013-04-29";2;0.53
2013;4;9993;"2013-04-29";"2013-06-03";2;0.43
2013;4;9993;"2013-04-29";"2013-06-03";2;0.42
2013;4;9993;"2013-06-03";"2013-07-01";2;0.17
2013;4;9993;"2013-06-03";"2013-07-01";2;0.16
2013;4;9993;"2013-07-01";"2013-07-29";2;0.57
2013;4;9993;"2013-07-01";"2013-07-29";2;0.58
2013;4;9993;"2013-07-29";"2013-09-02";2;0.57
2013;4;9993;"2013-07-29";"2013-09-02";2;0.58
2013;4;9993;"2013-09-02";"2013-09-30";2;0.15
2013;4;9993;"2013-09-02";"2013-09-30";2;0.14
2013;4;9993;"2013-09-30";"2013-11-04";2;0.12
2013;4;9993;"2013-09-30";"2013-11-04";2;0.11
2013;4;9993;"2013-11-04";"2013-12-02";2;0.32
2013;4;9993;"2013-11-04";"2013-12-02";2;0.38
2013;4;9993;"2013-12-02";"2013-12-30";2;0.16
2013;4;9993;"2013-12-02";"2013-12-30";2;0.11
2014;4;9993;"2013-12-30";"2014-02-03";2;0.2
2014;4;9993;"2013-12-30";"2014-02-03";2;0.19
2014;4;9993;"2014-02-03";"2014-03-03";2;1.06
2014;4;9993;"2014-02-03";"2014-03-03";2;1.2
2014;4;9993;"2014-03-03";"2014-03-31";2;0.32
2014;4;9993;"2014-03-03";"2014-03-31";2;0.27
2014;4;9993;"2014-03-31";"2014-04-28";2;0.32
2014;4;9993;"2014-03-31";"2014-04-28";2;0.32
2014;4;9993;"2014-04-28";"2014-06-02";2;0.51
2014;4;9993;"2014-04-28";"2014-06-02";2;0.52
2014;4;9993;"2014-06-02";"2014-06-30";2;0.3
2014;4;9993;"2014-06-02";"2014-06-30";2;0.25
2014;4;9993;"2014-06-30";"2014-07-28";2;0.27
2014;4;9993;"2014-06-30";"2014-07-28";2;0.27
2014;4;9993;"2014-07-28";"2014-09-01";2;0.15
2014;4;9993;"2014-07-28";"2014-09-01";2;0.14
2014;4;9993;"2014-09-01";"2014-09-29";2;0.12
2014;4;9993;"2014-09-01";"2014-09-29";2;0.12
2014;4;9993;"2014-09-29";"2014-11-03";2;0.11
2014;4;9993;"2014-09-29";"2014-11-03";2;0.14
2014;4;9993;"2014-11-03";"2014-12-01";2;1.02
2014;4;9993;"2014-11-03";"2014-12-01";2;0.94
2014;4;9993;"2014-12-01";"2014-12-29";2;0.15
2014;4;9993;"2014-12-01";"2014-12-29";2;0.15
2015;4;9993;"2014-12-29";"2015-02-02";2;0.09
2015;4;9993;"2014-12-29";"2015-02-02";2;0.07
2015;4;9993;"2015-02-02";"2015-03-02";2;0.18
2015;4;9993;"2015-02-02";"2015-03-02";2;0.15
2015;4;9993;"2015-03-02";"2015-03-30";2;0.24
2015;4;9993;"2015-03-02";"2015-03-30";2;0.23
2015;4;9993;"2015-03-30";"2015-04-27";2;0.11
2015;4;9993;"2015-03-30";"2015-04-27";2;0.11
2015;4;9993;"2015-04-27";"2015-06-01";2;0.23
2015;4;9993;"2015-04-27";"2015-06-01";2;0.25
2015;4;9993;"2015-06-01";"2015-06-29";2;0.23
2015;4;9993;"2015-06-01";"2015-06-29";2;0.25
2015;4;9993;"2015-06-29";"2015-08-03";2;0.61
2015;4;9993;"2015-06-29";"2015-08-03";2;0.5
2015;4;9993;"2015-08-03";"2015-08-31";2;0.16
2015;4;9993;"2015-08-03";"2015-08-31";2;0.16
2015;4;9993;"2015-08-31";"2015-09-28";2;0.32
2015;4;9993;"2015-08-31";"2015-09-28";2;0.31
2015;4;9993;"2015-09-28";"2015-11-02";2;0.05
2015;4;9993;"2015-09-28";"2015-11-02";2;0.05
2015;4;9993;"2015-11-02";"2015-11-30";2;0.1
2015;4;9993;"2015-11-02";"2015-11-30";2;0.12
2015;4;9993;"2015-11-30";"2016-01-04";2;0.18
2015;4;9993;"2015-11-30";"2016-01-04";2;0.19
2016;4;9993;"2016-01-04";"2016-02-01";2;0.09
2016;4;9993;"2016-01-04";"2016-02-01";2;0.1
2016;4;9993;"2016-02-01";"2016-02-29";2;0.12
2016;4;9993;"2016-02-01";"2016-02-29";2;0.11
2016;4;9993;"2016-02-29";"2016-03-29";2;0.13
2016;4;9993;"2016-02-29";"2016-03-29";2;0.12
2016;4;9993;"2016-03-29";"2016-05-02";2;0.65
2016;4;9993;"2016-03-29";"2016-05-02";2;0.67
2016;4;9993;"2016-05-02";"2016-05-30";2;0.36
2016;4;9993;"2016-05-02";"2016-05-30";2;0.37
2016;4;9993;"2016-05-30";"2016-06-27";2;0.12
2016;4;9993;"2016-05-30";"2016-06-27";2;0.12
2016;4;9993;"2016-06-27";"2016-08-01";2;0.19
2016;4;9993;"2016-06-27";"2016-08-01";2;0.2
2016;4;9993;"2016-08-01";"2016-08-29";2;0.2
2016;4;9993;"2016-08-01";"2016-08-29";2;0.21
2016;4;9993;"2016-08-29";"2016-10-04";2;0.17
2016;4;9993;"2016-08-29";"2016-10-04";2;0.17
2016;4;9993;"2016-10-04";"2016-11-01";2;0.13
2016;4;9993;"2016-10-04";"2016-11-01";2;0.12
2016;4;9993;"2016-11-01";"2016-11-28";2;0.29
2016;4;9993;"2016-11-01";"2016-11-28";2;0.25
2016;4;9993;"2016-11-28";"2017-01-02";2;0.12
2016;4;9993;"2016-11-28";"2017-01-02";2;0.14
2017;4;9993;"2017-01-02";"2017-01-30";2;0.075
2017;4;9993;"2017-01-02";"2017-01-30";2;0.073
2017;4;9993;"2017-01-30";"2017-02-27";2;0.137
2017;4;9993;"2017-01-30";"2017-02-27";2;0.141
2017;4;9993;"2017-02-27";"2017-04-03";2;0.107
2017;4;9993;"2017-02-27";"2017-04-03";2;0.128
2017;4;9993;"2017-04-03";"2017-05-02";2;0.15
2017;4;9993;"2017-04-03";"2017-05-02";2;0.137
2017;4;9993;"2017-05-02";"2017-05-29";2;0.26
2017;4;9993;"2017-05-02";"2017-05-29";2;0.253
2017;4;9993;"2017-05-29";"2017-07-04";2;0.308
2017;4;9993;"2017-05-29";"2017-07-04";2;0.292
2017;4;9993;"2017-07-04";"2017-07-31";2;0.168
2017;4;9993;"2017-07-04";"2017-07-31";2;0.17
2017;4;9993;"2017-07-31";"2017-08-28";2;0.429
2017;4;9993;"2017-07-31";"2017-08-28";2;0.442
2017;4;9993;"2017-08-28";"2017-10-02";2;0.237
2017;4;9993;"2017-08-28";"2017-10-02";2;0.239
2017;4;9993;"2017-10-02";"2017-11-01";2;0.159
2017;4;9993;"2017-10-02";"2017-11-01";2;0.152
2017;4;9993;"2017-11-01";"2017-11-27";2;0.211
2017;4;9993;"2017-11-01";"2017-11-27";2;0.197
2017;4;9993;"2017-11-27";"2018-01-02";2;0.098
2017;4;9993;"2017-11-27";"2018-01-02";2;0.088
2018;4;9993;"2018-01-02";"2018-01-29";2;0.096
2018;4;9993;"2018-01-02";"2018-01-29";2;0.103
2018;4;9993;"2018-01-29";"2018-02-26";2;0.104
2018;4;9993;"2018-01-29";"2018-02-26";2;0.104
2018;4;9993;"2018-02-26";"2018-04-03";2;0.149
2018;4;9993;"2018-02-26";"2018-04-03";2;0.152
2018;4;9993;"2018-04-03";"2018-04-30";2;0.597
2018;4;9993;"2018-04-03";"2018-04-30";2;0.569
2018;4;9993;"2018-04-30";"2018-05-28";2;0.403
2018;4;9993;"2018-04-30";"2018-05-28";2;0.406
2018;4;9993;"2018-05-28";"2018-07-02";2;0.321
2018;4;9993;"2018-05-28";"2018-07-02";2;0.328
2018;4;9993;"2018-07-02";"2018-07-30";2;0.558
2018;4;9993;"2018-07-02";"2018-07-30";2;0.555
2018;4;9993;"2018-07-31";"2018-09-03";2;0.69
2018;4;9993;"2018-07-31";"2018-09-03";2;0.685
2018;4;9993;"2018-09-03";"2018-10-01";2;0.321
2018;4;9993;"2018-09-03";"2018-10-01";2;0.32
2018;4;9993;"2018-10-01";"2018-10-29";2;0.579
2018;4;9993;"2018-10-01";"2018-10-29";2;0.667
2018;4;9993;"2018-10-29";"2018-12-03";2;0.519
2018;4;9993;"2018-10-29";"2018-12-03";2;0.424
2018;4;9993;"2018-12-03";"2019-01-02";2;0.118
2018;4;9993;"2018-12-03";"2019-01-02";2;0.118
2012;4;9994;"2012-01-02";"2012-01-30";1;1.32
2012;4;9994;"2012-01-02";"2012-01-30";1;1.45
2012;4;9994;"2012-01-02";"2012-01-30";1;1.04
2012;4;9994;"2012-01-30";"2012-02-27";1;2.68
2012;4;9994;"2012-01-30";"2012-02-27";1;4.01
2012;4;9994;"2012-01-30";"2012-02-27";1;3.92
2012;4;9994;"2012-02-27";"2012-04-02";1;2.6
2012;4;9994;"2012-02-27";"2012-04-02";1;1.75
2012;4;9994;"2012-02-27";"2012-04-02";1;2.17
2012;4;9994;"2012-04-02";"2012-04-30";1;0.74
2012;4;9994;"2012-04-02";"2012-04-30";1;0.68
2012;4;9994;"2012-04-02";"2012-04-30";1;0.62
2012;4;9994;"2012-04-30";"2012-05-29";1;1
2012;4;9994;"2012-04-30";"2012-05-29";1;0.77
2012;4;9994;"2012-04-30";"2012-05-29";1;0.78
2012;4;9994;"2012-05-29";"2012-07-02";1;0.44
2012;4;9994;"2012-05-29";"2012-07-02";1;0.47
2012;4;9994;"2012-05-29";"2012-07-02";1;0.54
2012;4;9994;"2012-07-02";"2012-07-30";1;0.37
2012;4;9994;"2012-07-02";"2012-07-30";1;0.32
2012;4;9994;"2012-07-02";"2012-07-30";1;0.43
2012;4;9994;"2012-07-30";"2012-09-03";1;0.59
2012;4;9994;"2012-07-30";"2012-09-03";1;0.68
2012;4;9994;"2012-07-30";"2012-09-03";1;0.55
2012;4;9994;"2012-09-03";"2012-10-01";1;1.02
2012;4;9994;"2012-09-03";"2012-10-01";1;1.15
2012;4;9994;"2012-09-03";"2012-10-01";1;1.54
2012;4;9994;"2012-10-01";"2012-10-29";1;1.56
2012;4;9994;"2012-10-01";"2012-10-29";1;1.41
2012;4;9994;"2012-10-01";"2012-10-29";1;1.96
2012;4;9994;"2012-10-29";"2012-12-03";1;1.56
2012;4;9994;"2012-10-29";"2012-12-03";1;1.59
2012;4;9994;"2012-10-29";"2012-12-03";1;1.87
2012;4;9994;"2012-12-03";"2012-12-31";1;1.64
2012;4;9994;"2012-12-03";"2012-12-31";1;1.63
2012;4;9994;"2012-12-03";"2012-12-31";1;1.66
2013;4;9994;"2012-12-31";"2013-01-29";1;1.27
2013;4;9994;"2012-12-31";"2013-01-29";1;1.29
2013;4;9994;"2012-12-31";"2013-01-29";1;1.16
2013;4;9994;"2013-01-29";"2013-02-25";1;0.84
2013;4;9994;"2013-01-29";"2013-02-25";1;1.09
2013;4;9994;"2013-01-29";"2013-02-25";1;0.87
2013;4;9994;"2013-02-25";"2013-04-02";1;1.99
2013;4;9994;"2013-02-25";"2013-04-02";1;2.46
2013;4;9994;"2013-02-25";"2013-04-02";1;1.99
2013;4;9994;"2013-04-02";"2013-04-29";1;4.02
2013;4;9994;"2013-04-02";"2013-04-29";1;3.58
2013;4;9994;"2013-04-02";"2013-04-29";1;4.21
2013;4;9994;"2013-04-29";"2013-06-03";1;0.44
2013;4;9994;"2013-04-29";"2013-06-03";1;0.53
2013;4;9994;"2013-04-29";"2013-06-03";1;0.6
2013;4;9994;"2013-06-03";"2013-07-01";1;0.57
2013;4;9994;"2013-06-03";"2013-07-01";1;0.62
2013;4;9994;"2013-06-03";"2013-07-01";1;0.5
2013;4;9994;"2013-07-01";"2013-07-29";1;2.1
2013;4;9994;"2013-07-01";"2013-07-29";1;1.06
2013;4;9994;"2013-07-01";"2013-07-29";1;1.35
2013;4;9994;"2013-07-29";"2013-09-02";1;1.16
2013;4;9994;"2013-07-29";"2013-09-02";1;0.91
2013;4;9994;"2013-07-29";"2013-09-02";1;1.01
2013;4;9994;"2013-09-02";"2013-09-30";1;0.85
2013;4;9994;"2013-09-02";"2013-09-30";1;0.77
2013;4;9994;"2013-09-02";"2013-09-30";1;1.28
2013;4;9994;"2013-09-30";"2013-10-28";1;0.87
2013;4;9994;"2013-09-30";"2013-10-28";1;0.95
2013;4;9994;"2013-09-30";"2013-10-28";1;1.4
2013;4;9994;"2013-10-28";"2013-12-02";1;5.42
2013;4;9994;"2013-10-28";"2013-12-02";1;3.99
2013;4;9994;"2013-10-28";"2013-12-02";1;3.93
2013;4;9994;"2013-12-02";"2013-12-30";1;3.58
2013;4;9994;"2013-12-02";"2013-12-30";1;4.19
2013;4;9994;"2013-12-02";"2013-12-30";1;3.31
2014;4;9994;"2013-12-30";"2014-02-03";1;3.69
2014;4;9994;"2013-12-30";"2014-02-03";1;3.08
2014;4;9994;"2013-12-30";"2014-02-03";1;3.93
2014;4;9994;"2014-03-03";"2014-03-31";1;2.28
2014;4;9994;"2014-03-03";"2014-03-31";1;3.78
2014;4;9994;"2014-03-03";"2014-03-31";1;2.21
2014;4;9994;"2014-03-31";"2014-04-28";1;1.39
2014;4;9994;"2014-03-31";"2014-04-28";1;1.14
2014;4;9994;"2014-03-31";"2014-04-28";1;1.55
2014;4;9994;"2014-04-28";"2014-06-02";1;1.19
2014;4;9994;"2014-04-28";"2014-06-02";1;0.76
2014;4;9994;"2014-04-28";"2014-06-02";1;0.89
2014;4;9994;"2014-06-02";"2014-06-30";1;0.6
2014;4;9994;"2014-06-02";"2014-06-30";1;0.56
2014;4;9994;"2014-06-02";"2014-06-30";1;0.83
2014;4;9994;"2014-06-30";"2014-07-28";1;0.46
2014;4;9994;"2014-06-30";"2014-07-28";1;0.47
2014;4;9994;"2014-06-30";"2014-07-28";1;0.5
2014;4;9994;"2014-07-28";"2014-09-01";1;0.63
2014;4;9994;"2014-07-28";"2014-09-01";1;0.45
2014;4;9994;"2014-07-28";"2014-09-01";1;0.46
2014;4;9994;"2014-09-01";"2014-09-29";1;0.85
2014;4;9994;"2014-09-01";"2014-09-29";1;1.02
2014;4;9994;"2014-09-01";"2014-09-29";1;0.86
2014;4;9994;"2014-09-29";"2014-11-03";1;1.69
2014;4;9994;"2014-09-29";"2014-11-03";1;1.95
2014;4;9994;"2014-09-29";"2014-11-03";1;2.45
2014;4;9994;"2014-11-03";"2014-12-01";1;5.52
2014;4;9994;"2014-11-03";"2014-12-01";1;5.98
2014;4;9994;"2014-11-03";"2014-12-01";1;5.83
2014;4;9994;"2014-12-01";"2014-12-29";1;2.65
2014;4;9994;"2014-12-01";"2014-12-29";1;2.66
2014;4;9994;"2014-12-01";"2014-12-29";1;4.06
2015;4;9994;"2014-12-29";"2015-02-02";1;2.81
2015;4;9994;"2014-12-29";"2015-02-02";1;2.23
2015;4;9994;"2014-12-29";"2015-02-02";1;2.14
2015;4;9994;"2015-02-02";"2015-03-02";1;3.89
2015;4;9994;"2015-02-02";"2015-03-02";1;6.06
2015;4;9994;"2015-02-02";"2015-03-02";1;6.41
2015;4;9994;"2015-03-02";"2015-03-31";1;3.37
2015;4;9994;"2015-03-02";"2015-03-31";1;2.18
2015;4;9994;"2015-03-02";"2015-03-31";1;1.86
2015;4;9994;"2015-03-30";"2015-04-27";1;0.75
2015;4;9994;"2015-03-30";"2015-04-27";1;0.87
2015;4;9994;"2015-03-30";"2015-04-27";1;0.81
2015;4;9994;"2015-04-27";"2015-06-01";1;0.78
2015;4;9994;"2015-04-27";"2015-06-01";1;0.53
2015;4;9994;"2015-04-27";"2015-06-01";1;0.74
2015;4;9994;"2015-06-01";"2015-06-29";1;0.75
2015;4;9994;"2015-06-01";"2015-06-29";1;0.84
2015;4;9994;"2015-06-01";"2015-06-29";1;0.72
2015;4;9994;"2015-06-29";"2015-08-03";1;0.82
2015;4;9994;"2015-06-29";"2015-08-03";1;1.03
2015;4;9994;"2015-06-29";"2015-08-03";1;0.85
2015;4;9994;"2015-08-03";"2015-09-01";1;0.7
2015;4;9994;"2015-08-03";"2015-09-01";1;1.08
2015;4;9994;"2015-08-03";"2015-09-01";1;0.73
2015;4;9994;"2015-09-01";"2015-09-28";1;1.71
2015;4;9994;"2015-09-01";"2015-09-28";1;1.19
2015;4;9994;"2015-09-01";"2015-09-28";1;1.31
2015;4;9994;"2015-09-28";"2015-11-02";1;3.07
2015;4;9994;"2015-09-28";"2015-11-02";1;1.8
2015;4;9994;"2015-09-28";"2015-11-02";1;2.02
2015;4;9994;"2015-11-02";"2015-11-30";1;1.4
2015;4;9994;"2015-11-02";"2015-11-30";1;1.18
2015;4;9994;"2015-11-02";"2015-11-30";1;1.3
2015;4;9994;"2015-11-30";"2016-01-04";1;2.62
2015;4;9994;"2015-11-30";"2016-01-04";1;2.72
2015;4;9994;"2015-11-30";"2016-01-04";1;2.37
2016;4;9994;"2016-01-04";"2016-02-01";1;3.14
2016;4;9994;"2016-01-04";"2016-02-01";1;2.75
